"id","event_date","event_time","event_name","actual","forecast","previous","actual_forecast","actual_previous","importance","report_period","unit","scale","update_date","update_time","update_news","update_pre","futures_relation_1","futures_relation_2","specific_relation_1","specific_relation_2","specific_relation_3","specific_relation_4","specific_relation_5","specific_relation_6","specific_relation_7","url","ignored","important"
"15165908","2022-05-05","11:30:00","4W Bill Auc - BTC*",3.06,NULL,3.5,NULL,-0.1257,NULL,"May. 5, 2022","Ratio",NULL,"2022-05-06","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165908","2022-05-05","11:30:00","4W Bill Auc - HAP*",7.19,NULL,35.21,NULL,-0.7958,NULL,"May. 5, 2022","%",NULL,"2022-05-06","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165908","2022-05-05","11:30:00","4W Bill Auc - HR*",0.49,NULL,0.48,NULL,0.0208,NULL,"May. 5, 2022","%",NULL,"2022-05-06","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165908","2022-05-05","11:30:00","4W Bill Auc - TA*",38479722700.0,NULL,38522204800.0,NULL,-0.0011,NULL,"May. 5, 2022","USD",NULL,"2022-05-06","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165913","2022-05-02","11:30:00","3M Bill Auc - BTC*",3.27,NULL,2.96,NULL,0.1047,NULL,"May. 2, 2022","Ratio",NULL,"2022-05-03","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165913","2022-05-02","11:30:00","3M Bill Auc - HAP*",62.51,NULL,65.0,NULL,-0.0383,NULL,"May. 2, 2022","%",NULL,"2022-05-03","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165913","2022-05-02","11:30:00","3M Bill Auc - HR*",0.91,NULL,0.89,NULL,0.0225,NULL,"May. 2, 2022","%",NULL,"2022-05-03","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165913","2022-05-02","11:30:00","3M Bill Auc - TA*",53000294900.0,NULL,58020377300.0,NULL,-0.0865,NULL,"May. 2, 2022","USD",NULL,"2022-05-03","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165914","2022-05-09","11:30:00","3M Bill Auc - BTC*",3.18,NULL,3.27,NULL,-0.0275,NULL,"May. 9, 2022","Ratio",NULL,"2022-05-10","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165914","2022-05-09","11:30:00","3M Bill Auc - HAP*",12.92,NULL,62.51,NULL,-0.7933,NULL,"May. 9, 2022","%",NULL,"2022-05-10","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165914","2022-05-09","11:30:00","3M Bill Auc - HR*",0.9,NULL,0.91,NULL,-0.011,NULL,"May. 9, 2022","%",NULL,"2022-05-10","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165914","2022-05-09","11:30:00","3M Bill Auc - TA*",51221244600.0,NULL,53000294900.0,NULL,-0.0336,NULL,"May. 9, 2022","USD",NULL,"2022-05-10","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165915","2022-05-16","11:30:00","3M Bill Auc - BTC*",2.82,NULL,3.18,NULL,-0.1132,NULL,"May. 16, 2022","Ratio",NULL,"2022-05-17","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165915","2022-05-16","11:30:00","3M Bill Auc - HAP*",35.15,NULL,12.92,NULL,1.7206,NULL,"May. 16, 2022","%",NULL,"2022-05-17","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165915","2022-05-16","11:30:00","3M Bill Auc - HR*",1.05,NULL,0.9,NULL,0.1667,NULL,"May. 16, 2022","%",NULL,"2022-05-17","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165915","2022-05-16","11:30:00","3M Bill Auc - TA*",51853274100.0,NULL,51221244600.0,NULL,0.0123,NULL,"May. 16, 2022","USD",NULL,"2022-05-17","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165919","2022-05-02","11:30:00","6M Bill Auc - BTC*",2.99,NULL,2.99,NULL,NULL,NULL,"May. 2, 2022","Ratio",NULL,"2022-05-03","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165919","2022-05-02","11:30:00","6M Bill Auc - HAP*",52.57,NULL,0.26,NULL,201.1923,NULL,"May. 2, 2022","%",NULL,"2022-05-03","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165919","2022-05-02","11:30:00","6M Bill Auc - HR*",1.42,NULL,1.37,NULL,0.0365,NULL,"May. 2, 2022","%",NULL,"2022-05-03","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165919","2022-05-02","11:30:00","6M Bill Auc - TA*",49466411000.0,NULL,51194392700.0,NULL,-0.0338,NULL,"May. 2, 2022","USD",NULL,"2022-05-03","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165920","2022-05-09","11:30:00","6M Bill Auc - BTC*",2.72,NULL,2.99,NULL,-0.0903,NULL,"May. 9, 2022","Ratio",NULL,"2022-05-10","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165920","2022-05-09","11:30:00","6M Bill Auc - HAP*",74.39,NULL,52.57,NULL,0.4151,NULL,"May. 9, 2022","%",NULL,"2022-05-10","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165920","2022-05-09","11:30:00","6M Bill Auc - HR*",1.385,NULL,1.42,NULL,-0.0246,NULL,"May. 9, 2022","%",NULL,"2022-05-10","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165920","2022-05-09","11:30:00","6M Bill Auc - TA*",47805557700.0,NULL,49466411000.0,NULL,-0.0336,NULL,"May. 9, 2022","USD",NULL,"2022-05-10","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165921","2022-05-16","11:30:00","6M Bill Auc - BTC*",3.09,NULL,2.72,NULL,0.136,NULL,"May. 16, 2022","Ratio",NULL,"2022-05-17","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165921","2022-05-16","11:30:00","6M Bill Auc - HAP*",19.57,NULL,74.39,NULL,-0.7369,NULL,"May. 16, 2022","%",NULL,"2022-05-17","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165921","2022-05-16","11:30:00","6M Bill Auc - HR*",1.49,NULL,1.385,NULL,0.0758,NULL,"May. 16, 2022","%",NULL,"2022-05-17","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165921","2022-05-16","11:30:00","6M Bill Auc - TA*",48396546900.0,NULL,47805557700.0,NULL,0.0124,NULL,"May. 16, 2022","USD",NULL,"2022-05-17","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165923","2022-06-14","11:30:00","12M Bill Auc - BTC*",NULL,NULL,NULL,NULL,NULL,NULL,"Jun. 14, 2022","Ratio",NULL,"2022-06-09","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165923","2022-06-14","11:30:00","12M Bill Auc - HAP*",NULL,NULL,NULL,NULL,NULL,NULL,"Jun. 14, 2022","%",NULL,"2022-06-09","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165923","2022-06-14","11:30:00","12M Bill Auc - HR*",NULL,NULL,NULL,NULL,NULL,NULL,"Jun. 14, 2022","%",NULL,"2022-06-09","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165923","2022-06-14","11:30:00","12M Bill Auc - TA*",NULL,NULL,NULL,NULL,NULL,NULL,"Jun. 14, 2022","USD",NULL,"2022-06-09","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165928","2022-05-25","13:00:00","5Y Note Auc - BTC*",2.44,NULL,2.41,NULL,0.0124,NULL,"May. 25, 2022","Ratio",NULL,"2022-05-26","04:02:02",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165928","2022-05-25","13:00:00","5Y Note Auc - HAP*",17.44,NULL,86.88,NULL,-0.7993,NULL,"May. 25, 2022","%",NULL,"2022-05-26","04:02:02",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165928","2022-05-25","13:00:00","5Y Note Auc - HY*",2.736,NULL,2.785,NULL,-0.0176,NULL,"May. 25, 2022","%",NULL,"2022-05-26","04:02:02",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165928","2022-05-25","13:00:00","5Y Note Auc - TA*",48000049900.0,NULL,49000005900.0,NULL,-0.0204,NULL,"May. 25, 2022","USD",NULL,"2022-05-26","04:02:02",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165934","2022-05-24","13:00:00","2Y Note Auc - BTC*",2.61,NULL,2.74,NULL,-0.0474,NULL,"May. 24, 2022","Ratio",NULL,"2022-05-25","04:02:02",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165934","2022-05-24","13:00:00","2Y Note Auc - HAP*",28.24,NULL,55.91,NULL,-0.4949,NULL,"May. 24, 2022","%",NULL,"2022-05-25","04:02:02",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165934","2022-05-24","13:00:00","2Y Note Auc - HY*",2.519,NULL,2.585,NULL,-0.0255,NULL,"May. 24, 2022","%",NULL,"2022-05-25","04:02:02",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165934","2022-05-24","13:00:00","2Y Note Auc - TA*",47000167900.0,NULL,48000005100.0,NULL,-0.0208,NULL,"May. 24, 2022","USD",NULL,"2022-05-25","04:02:02",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15165936","2022-05-11","13:00:00","10Y Note Auc - BTC*",NULL,NULL,NULL,NULL,NULL,NULL,"May. 11, 2022","Ratio",NULL,"2022-05-12","04:02:02",False,True,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,True
"15165936","2022-05-11","13:00:00","10Y Note Auc - HAP*",NULL,NULL,NULL,NULL,NULL,NULL,"May. 11, 2022","%",NULL,"2022-05-12","04:02:02",False,True,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,True
"15165936","2022-05-11","13:00:00","10Y Note Auc - HY*",NULL,NULL,NULL,NULL,NULL,NULL,"May. 11, 2022","%",NULL,"2022-05-12","04:02:02",False,True,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,True
"15165936","2022-05-11","13:00:00","10Y Note Auc - TA*",NULL,NULL,NULL,NULL,NULL,NULL,"May. 11, 2022","USD",NULL,"2022-05-12","04:02:02",False,True,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,True
"15165937","2022-06-08","13:00:00","10Y Note Auc - BTC*",2.41,NULL,2.49,NULL,-0.0321,NULL,"Jun. 8, 2022","Ratio",NULL,"2022-06-09","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15165937","2022-06-08","13:00:00","10Y Note Auc - HAP*",42.58,NULL,75.08,NULL,-0.4329,NULL,"Jun. 8, 2022","%",NULL,"2022-06-09","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15165937","2022-06-08","13:00:00","10Y Note Auc - HY*",3.03,NULL,2.943,NULL,0.0296,NULL,"Jun. 8, 2022","%",NULL,"2022-06-09","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
